"id_serial";"id_typ";"strava";"doprava";"ubytovani";"ubytovani_kategorie";"zeme";"destinace";"AVG(prumerna_cena)";"AVG(prumerna_cena_noc)";"AVG(delka)"
"3751";"4";"1";"1";"7";"0.00";"Fotbal";"Bundesliga";"2820.0000";"2820.0000";"1.5000"
"3753";"4";"1";"1";"7";"0.00";"Fotbal";"Bundesliga";"5638.2000";"5638.2000";"1.0000"
"3784";"6";"1";"1";"7";"0.00";"Česká republika";;"550.0000";"550.0000";"1.0000"
"354";"4";"2";"1";"6";"2.00";"Anglie:Fotbal";"Premier League";"4937.7273";"2561.1364";"2.9545"
"3092";"4";"1";"1";"7";"0.00";"Hokej:USA";"NHL";"2765.6389";"2765.6389";"1.0139"
"974";"3";"2";"1";"6";"3.00";"Česká republika";"Třeboň";"8841.1111";"1473.1667";"7.0000"
"975";"3";"2";"1";"6";"3.00";"Česká republika";"Třeboň";"4870.6000";"1548.1600";"4.2400"
"933";"3";"3";"1";"7";"0.00";"Slovensko";"Nový Smokovec";"3259.5500";"631.1000";"6.1000"
"1824";"3";"3";"1";"7";"0.00";"Slovensko";"Nový Smokovec";"8120.0000";"1160.0000";"8.0000"
"3143";"3";"3";"1";"7";"0.00";"Slovensko";"Nový Smokovec";"5400.0000";"1080.0000";"6.0000"
"3120";"3";"3";"1";"7";"0.00";"Slovensko";"Podhájska";"1746.0000";"873.0000";"3.0000"
"3122";"3";"3";"1";"7";"0.00";"Slovensko";"Podhájska";"3290.0000";"822.0000";"5.0000"
"3123";"3";"3";"1";"7";"0.00";"Slovensko";"Podhájska";"4414.0000";"735.0000";"7.0000"
"3640";"7";"2";"1";"7";"0.00";"Rakousko";;"1320.0000";"1320.0000";"2.0000"
"2046";"8";"5";"3";"6";"3.00";"Mexiko";"Mayská riviéra";"48308.0000";"6592.8000";"8.4000"
"1281";"8";"5";"3";"6";"3.00";"Mexiko";"Mayská riviéra";"54518.8131";"7058.2020";"8.7576"
"2047";"8";"5";"3";"6";"3.00";"Mexiko";"Mayská riviéra";"53893.8542";"6943.1667";"8.8125"
"2090";"8";"5";"3";"6";"3.00";"Mexiko";"Mayská riviéra";"59939.9545";"7653.1364";"8.8864"
"2091";"8";"5";"3";"6";"4.00";"Mexiko";"Mayská riviéra";"62023.0000";"6202.0000";"11.0000"
"2867";"3";"2";"1";"6";"3.00";"Česká republika";"Třeboň";"1308.0000";"1308.0000";"2.0000"
"2974";"3";"1";"1";"7";"0.00";"Slovensko";"Podhájska";"1961.4286";"280.0000";"8.0000"
"2003";"3";"1";"1";"7";"0.00";"Slovensko";"Podhájska";"2525.0000";"361.0000";"8.0000"
"316";"3";"1";"1";"0";"0.00";"Slovensko";"Podhájska";"1221.4583";"475.5000";"3.6042"
"1237";"3";"2";"1";"7";"0.00";"Slovensko";"Podhájska";"489.6154";"489.6154";"2.0000"
"3643";"4";"2";"3";"6";"3.00";"Fotbal:Kazachstán";"Reprezentace ČR";"19990.0000";"9995.0000";"3.0000"
"3730";"3";"2";"1";"6";"3.00";"Česká republika";"Třeboň";"5840.0000";"1946.6000";"4.0000"
"403";"4";"1";"3";"6";"2.00";"Hokej:USA";"NHL";"16811.7044";"6803.6752";"3.0146"
"376";"3";"1";"1";"7";"0.00";"Slovensko";"Podhájska";"1008.8889";"415.0000";"3.3889"
"3838";"2";"2";"3";"7";"3.00";"Řecko";;"16460.6114";"6717.4655";"3.6529"
"324";"2";"3";"2";"7";"0.00";"Rakousko";;"2190.0000";"2190.0000";"2.0000"
"34";"3";"3";"1";"7";"0.00";"Česká republika";"Mariánské Lázně";"2205.0000";"754.8000";"4.0000"
"624";"3";"3";"1";"6";"2.00";"Česká republika:Česká republika, víkendové pobyty";"Mariánské Lázně";"2905.9259";"968.5556";"4.0000"
"745";"3";"3";"1";"7";"0.00";"Česká republika:Česká republika, víkendové pobyty";"Mariánské Lázně";"3895.0000";"973.5000";"5.0000"
"297";"3";"1";"1";"0";"3.00";"Slovensko";"Podhájska";"1420.3556";"308.3556";"5.8222"
"1227";"3";"1";"1";"0";"3.00";"Slovensko";"Podhájska";"1608.0652";"198.3696";"9.9348"
"3709";"4";"1";"3";"6";"2.00";"Formule 1:Rusko";"Rusko";"1653.7500";"826.8750";"2.2500"
"3714";"4";"2";"3";"6";"2.00";"Autosalon:Francie";;"9790.0000";"4895.0000";"3.0000"
"3691";"3";"2";"1";"0";"3.00";"Švýcarsko";;"2840.0000";"2840.0000";"2.0000"
"3713";"4";"2";"3";"6";"2.00";"Fotbal:Turecko";"Reprezentace ČR";"16990.0000";"8495.0000";"3.0000"
"409";"4";"1";"3";"7";"0.00";"Hokej:USA";"NHL";"3200.3010";"3016.8738";"1.0388"
"441";"4";"1";"3";"7";"0.00";"Hokej:USA";"NHL";"9682.8866";"7876.2474";"1.3299"
"3769";"4";"1";"1";"7";"0.00";"Hokej";"NHL";"2444.3600";"2444.3600";"1.0000"
"429";"4";"1";"3";"7";"0.00";"Hokej";"NHL";"2582.5833";"2582.5833";"1.0000"
"3595";"3";"4";"1";"7";"0.00";"Česká republika";"Janské lázně";"4486.6667";"1121.1667";"5.0000"
"422";"4";"1";"3";"7";"0.00";"Hokej:USA";"NHL";"15698.4522";"6596.1130";"2.4348"
"425";"4";"1";"3";"7";"0.00";"Hokej:USA";"NHL";"3345.8902";"3345.8902";"1.0244"
